MSOA21CD,%_Owned-Outright,%_Own-mortgage,%_Own-Share,%_Social-rent,%_Private-rent,%_Rent-free,Empty %
E02000233,25.346534653465348,41.46534653465346,1.5841584158415842,12.950495049504951,13.346534653465348,0.15841584158415842,5.148514851485149
E02000234,25.354969574036513,34.20385395537525,4.614604462474645,14.705882352941178,15.365111561866126,0.07606490872210953,5.679513184584178
E02000235,35.25990548891313,41.1123227917121,1.1995637949836424,9.414758269720101,9.560159941839332,0.0,3.4532897128316975
E02000236,31.415149735760423,50.088079859072224,0.6459189665296535,7.193188490898414,7.751027598355844,0.02935995302407516,2.877275396359366
E02000237,41.29337539432177,36.56151419558359,0.1892744479495268,11.38801261829653,6.1198738170347005,0.15772870662460567,4.290220820189274
E02006788,18.40369393139842,32.65171503957784,0.395778364116095,30.013192612137203,13.852242744063325,0.13192612137203166,4.5514511873350925
E02006987,4.510578935131364,14.392001860032549,3.6735642873750294,11.904208323645664,55.56847244826785,0.09300162752848175,9.858172518019066
E02006988,12.424574876577072,20.78990674712013,0.603400987383434,13.74108612177729,42.92375205704882,0.21941854086670326,9.29786066922655
E02000238,20.004915212582944,25.583681494224624,0.9338903907594004,15.753256328336201,29.442123371835834,0.07372818874416319,8.208405013516835
E02000239,33.37653920933247,29.52041477640959,0.712896953985742,2.851587815942968,28.45106934543098,0.0,5.08749189889825
E02000240,17.830609212481427,24.591381872213965,1.7087667161961366,30.0148588410104,21.545319465081725,0.8172362555720655,3.4918276374442794
E02000241,25.65619223659889,29.500924214417743,0.4066543438077634,8.724584103512015,31.64510166358595,0.18484288354898337,3.8817005545286505
E02000242,29.982891360136872,27.97262617621899,0.7271171941830624,4.448246364414029,32.24978614200171,0.0427715996578272,4.5765611633875105
E02000243,25.75477510782502,23.413431916204562,1.0166358595194085,15.773259396179915,29.852125693160815,0.49291435613062234,3.6968576709796674
E02000244,25.430894308943092,23.70731707317073,1.0731707317073171,7.154471544715448,38.146341463414636,0.06504065040650406,4.4227642276422765
E02000245,11.439220183486238,19.00802752293578,5.103211009174312,36.58256880733945,23.767201834862387,0.22935779816513763,3.8704128440366974
E02000246,17.488226059654632,26.907378335949765,0.43956043956043955,29.5447409733124,21.50706436420722,0.5965463108320251,3.5164835164835164
E02000247,17.6456009913259,25.130111524163567,3.32094175960347,23.742255266418834,26.195786864931847,0.4213135068153655,3.543990086741016
E02000248,22.265391512253437,17.782426778242677,1.7632994620442317,4.393305439330543,43.03646144650329,0.059772863120143446,10.699342498505679
E02000249,24.620962425840474,23.005932762030323,2.4390243902439024,14.864864864864865,30.65260382333553,0.4614370468029005,3.955174686882004
E02000250,35.91975775927328,31.150643451930353,1.2112036336109009,4.69341408024224,23.23996971990916,0.0757002271006813,3.709311127933384
