MSOA21CD,%_Owned,%_Social-rent,%_Private-rent
E02000945,26.924392747177556,39.37735203557988,26.958604173794047
E02000946,42.87892650198231,18.2067703568161,31.9609637084477
E02000947,53.06420233463035,8.244163424124514,32.3443579766537
E02000948,43.96186440677966,11.016949152542372,37.012711864406775
E02000949,51.4580135935102,6.226704670028503,34.312650734488045
E02000950,42.163289630512516,15.584028605482716,34.147794994040524
E02000951,41.05504587155963,13.20445609436435,37.68020969855832
E02000952,39.0183615819209,19.915254237288135,34.56920903954802
E02000953,42.58499413833528,19.314185228604924,29.923798358733883
E02000954,51.15303983228512,10.817610062893083,31.362683438155138
E02000955,38.48047836792121,21.034118888498064,33.767147379528666
E02000956,28.25233926954422,19.619680048294597,42.31814065801389
E02000957,37.10531892350074,13.774104683195592,40.85611358338631
E02000958,57.08265802269044,14.165316045380875,22.820097244732576
E02000959,39.27696078431372,19.209558823529413,35.56985294117647
E02007083,15.984341869189366,8.024792040450171,37.546892839667265
E02007084,20.442477876106192,37.47787610619469,31.283185840707965
E02000960,30.078343592613315,10.072747621712368,37.241186345831004
E02000961,29.603831084022637,20.396168915977363,38.04962995211145
E02000962,22.597938144329895,16.43298969072165,40.0
E02000963,20.17264879600182,52.49886415265789,19.809177646524308
E02000964,18.590293260161207,44.81221059852513,27.422397530440744
E02000965,29.527938342967246,15.052986512524086,42.17244701348747
E02000966,33.38076844887172,10.977841024598495,38.971335637324664
E02000967,24.646815909584873,4.281677896109541,36.01391001956096
E02000968,12.131956220132572,50.06936950824726,22.676121473716666
E02000969,14.410268830225236,52.1675950593364,21.118914991523372
E02000970,16.75187969924812,5.804511278195489,30.661654135338345
E02000971,18.67447821310875,6.792383742218967,42.09080922738924
E02000972,12.618492618492619,18.383838383838384,34.2968142968143
E02000973,25.78680203045685,19.526226734348562,35.29610829103215
E02000974,17.160030052592038,9.767092411720512,32.05108940646131
E02000975,21.619512195121953,6.848780487804879,45.09268292682927
E02000976,20.330434782608695,9.808695652173913,42.69565217391305
E02000977,11.644520645806544,11.73024717816831,25.446492356050864
E02000978,23.13852445050264,1.4823649684784461,22.201397171579483
E02000979,18.83464005702067,20.206699928724163,30.434782608695656
E02000980,19.752199676782187,33.165738911833365,23.487161070210092
E02000981,23.826511453248216,21.423206909500564,32.12542245587683
E02000982,15.653375444137385,36.00473746545598,22.799052506908804
E02000983,16.06311956301841,30.689864454784544,28.565648391664983
