MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur,Mixed tenures,Owned & Private,More private rent,More owned,More social rent,Log10-vac,Most deprived,Mixed extremes,Mixed less deprived,Mixed most deprived,Less deprived,Mainly flats,Mainly houses,Mixed types,Log10-price
E02000798,Richmond upon Thames 015,1.8273328938879552,1.1232164826054347,1.3153073975840015,0.974304108232228,0.0,0.0,0.0,1.0,0.0,0.4683261134900918,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.8766279899090335
E02000799,Richmond upon Thames 016,1.6951701490572388,1.0742833004697927,1.225874231849533,0.7065524478361052,0.0,0.0,0.0,1.0,0.0,0.6533069358828801,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.9011142309039166
E02000800,Richmond upon Thames 017,1.8197581280141009,1.3191557774449154,1.283440225178381,0.994702463788168,0.0,1.0,0.0,0.0,0.0,0.5035381316850371,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.850107730387242
E02000801,Richmond upon Thames 018,1.7232065467217474,0.9891840352585224,1.2964629801995051,0.9050244867691432,0.0,0.0,0.0,1.0,0.0,1.007686828666291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.906544247386412
E02000802,Richmond upon Thames 019,1.7663848836850606,1.1492362215628749,1.1173888543108803,0.8689674469907555,0.0,0.0,0.0,1.0,0.0,0.6343444093379701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.871935947138733
E02000803,Richmond upon Thames 020,1.8985190107031724,1.3416557681124677,1.3293635943079165,1.0378572294770838,0.0,1.0,0.0,0.0,0.0,0.4578847681119599,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.798233720224551
E02000804,Richmond upon Thames 021,1.8980894019143448,1.2648523027187628,1.3728902887888614,1.0679687687739314,0.0,1.0,0.0,0.0,0.0,0.6996206328950155,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.923485235262585
E02000805,Richmond upon Thames 022,2.080385159197759,1.3155364642946668,1.4694547443991566,1.1507561296500757,0.0,1.0,0.0,0.0,0.0,0.7998126836542616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.890252805672114
E02000806,Richmond upon Thames 023,1.8217458519880407,1.2266448432040515,1.312881195372949,1.0615587665066972,0.0,0.0,0.0,1.0,0.0,0.5895170373163098,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.853220516273793
E02000807,Southwark 001,1.9131357559723785,1.298448103599455,1.4054894479367588,1.1208519686557454,0.0,0.0,1.0,0.0,0.0,1.0129465713462258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8783391350219625
E02000808,Southwark 002,2.5669351461480945,1.7357193272824512,1.957881533774128,1.476224477559743,1.0,0.0,0.0,0.0,0.0,1.3315981029547783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.033166621336399
E02000810,Southwark 004,2.107816734116867,1.4468993797522092,1.5681927387568724,1.2024813493144106,1.0,0.0,0.0,0.0,0.0,0.7431270396117209,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.838671618374183
E02000812,Southwark 006,2.2273106423271347,1.491911372364441,1.628329926656171,1.3595883096040893,1.0,0.0,0.0,0.0,0.0,0.9549297992709398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.952461426978209
E02000813,Southwark 007,2.231342362281126,1.4556770630579,1.6376771817241016,1.2441251443275083,1.0,0.0,0.0,0.0,0.0,0.8041456976124128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8212523606630815
E02000814,Southwark 008,2.0270249056287155,1.2476756007421248,1.5462995266402275,1.2727703257770386,0.0,0.0,1.0,0.0,0.0,0.931086241190512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8583148557181297
E02000815,Southwark 009,2.2156752226930543,1.5621106258162196,1.691386429154892,1.1524757275196171,1.0,0.0,0.0,0.0,0.0,0.997573767533874,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.970167779917511
E02000816,Southwark 010,2.0386129722536777,1.44600794317118,1.4344700297774229,1.215957551239143,1.0,0.0,0.0,0.0,0.0,0.7203528908254674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.862325229235757
E02000817,Southwark 011,2.1706804733109197,1.4879905921527603,1.7215613562601215,1.4328014314271438,0.0,0.0,0.0,0.0,1.0,0.5275877508053446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7529581581073934
E02000818,Southwark 012,2.325263002495204,1.649204790908921,1.8164947693859843,1.2893037832861372,1.0,0.0,0.0,0.0,0.0,0.9048662450177466,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.883130878904197
E02000819,Southwark 013,2.1667763671669387,1.4372222751849013,1.5923105876652022,1.206791857629804,1.0,0.0,0.0,0.0,0.0,0.6616367176383141,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.819820414481379
E02000820,Southwark 014,2.1236300822005,1.4590095527559264,1.606080170425229,0.9666719990017864,1.0,0.0,0.0,0.0,0.0,0.8305610840810724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8839966280682714
E02000821,Southwark 015,2.150509445534927,1.5139064672671858,1.68952282799025,1.1424053275982562,1.0,0.0,0.0,0.0,0.0,0.7349200010199881,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.851127466797656
E02000822,Southwark 016,2.001035267431605,1.391149938591686,1.4015526989914535,1.0228666693272033,1.0,0.0,0.0,0.0,0.0,0.7516130635329857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.880525004701781
E02000823,Southwark 017,2.11774123410711,1.4732872574939917,1.49479957218455,1.254479091807679,1.0,0.0,0.0,0.0,0.0,0.8276823431131676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.842749007961247
E02000824,Southwark 018,2.115291521187874,1.5006620988933943,1.5911832706980011,1.1784864715952268,0.0,0.0,0.0,0.0,1.0,0.6721768277480822,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7840676777452944
E02000825,Southwark 019,1.928498897102361,1.3450055016768656,1.440766080008033,1.0150442826935742,0.0,0.0,0.0,0.0,1.0,0.6119030803357289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.775285779330575
E02000826,Southwark 020,2.044438648120188,1.4060286347533817,1.5449575687627113,1.2958288019781734,0.0,0.0,0.0,0.0,1.0,0.6247239759639062,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.839457087784339
E02000827,Southwark 021,2.2489100798186947,1.621171129159206,1.7346896050435332,1.304237563467611,0.0,0.0,0.0,0.0,1.0,0.6645379718011531,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.757217864918271
E02000828,Southwark 022,2.218627149528446,1.582103433596364,1.59232259877805,1.2042854596942778,1.0,0.0,0.0,0.0,0.0,0.9364238272829511,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.866064769358368
E02000829,Southwark 023,2.057614894923746,1.4185867786496815,1.5277312480747496,1.2454258176025008,0.0,0.0,0.0,0.0,1.0,0.7192444367720777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.851454228368557
E02000830,Southwark 024,2.026086654486273,1.4914945020198749,1.3506457635222873,1.2850687242556944,0.0,0.0,1.0,0.0,0.0,0.841680441470294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.91159798874374
E02000831,Southwark 025,2.292490553608721,1.59041245548691,1.8310444344073264,1.3573376685579646,0.0,0.0,1.0,0.0,0.0,0.8875373667610467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.934894525164848
E02000832,Southwark 026,1.948769384089436,1.3955686426050529,1.3462070277755525,1.0507095907599275,0.0,0.0,0.0,0.0,1.0,0.777154018069695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.873023675786099
E02000833,Southwark 027,1.8644538152320684,1.247835103733181,1.2543659708921389,0.8439742776482066,0.0,0.0,0.0,0.0,1.0,0.5227408958959384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.879417963347473
E02000834,Southwark 028,1.9551651930089544,1.1707197095276227,1.4780439382892925,1.1053279744217088,0.0,1.0,0.0,0.0,0.0,0.8225227988639268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.944524732952216
E02000835,Southwark 029,1.907056174209545,1.318872586365571,1.3049961828815826,0.9135032758704056,0.0,1.0,0.0,0.0,0.0,0.6598979301345627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.871239646146002
E02000836,Southwark 030,1.9347572828322328,1.1876612106790203,1.330871243340046,1.1705141712107847,0.0,1.0,0.0,0.0,0.0,0.830053667590427,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.965596614995352
E02000837,Southwark 031,1.8367356779155943,1.1620582100423955,1.2469917849791117,1.2506502394025234,0.0,0.0,0.0,1.0,0.0,0.8129431038589982,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.991717091877732
E02000838,Southwark 032,1.786636914382714,1.1240277882262713,1.218881154224737,0.9828622755350152,0.0,1.0,0.0,0.0,0.0,0.7537142871771593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.8924019253509625
E02000839,Southwark 033,1.938946034590022,1.2726621119669197,1.4505591718858637,1.0804464894243937,0.0,1.0,0.0,0.0,0.0,0.7930196701313289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.846535851354352
E02000840,Sutton 001,1.9493631275998051,1.4852223514269798,1.3535822020137436,0.8467340649241314,0.0,0.0,0.0,0.0,1.0,0.3678721486281676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7390123231600407
E02000841,Sutton 002,2.1011971658838204,1.6229493360009035,1.5102450558096154,1.1017341463030363,0.0,0.0,0.0,0.0,1.0,0.4594917664159447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7404569643339527
E02000842,Sutton 003,1.870937274945521,1.2145662419253478,1.290033279172899,1.004647917851787,0.0,0.0,0.0,1.0,0.0,0.5507127219581381,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.728806992427285
E02000843,Sutton 004,1.883832105946338,1.3149049454936816,1.4127094891617678,0.9176250190189812,0.0,1.0,0.0,0.0,0.0,0.771496983340743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.720532683068877
E02000844,Sutton 005,1.931134318940296,1.4129129317726312,1.147090244336017,1.026212625420247,0.0,0.0,0.0,1.0,0.0,0.3742391837604517,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7428329643827407
E02000845,Sutton 006,1.756086403756706,1.2531908327039905,1.1866721303252918,0.9833147925690824,0.0,0.0,0.0,1.0,0.0,0.5442835874575592,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.773901431873484
E02000846,Sutton 007,1.7934965841778163,1.1977635754541525,1.1905251665302332,0.9038459392836004,0.0,0.0,0.0,1.0,0.0,0.4611961956420816,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.732719057538653
E02000847,Sutton 008,1.844953518244959,1.2150837569296105,1.367174739581525,1.1760912590556811,0.0,0.0,0.0,1.0,0.0,0.4884022651293515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.76335434540957
E02000848,Sutton 009,1.7206119292748616,1.1382066259433694,1.1458260228135613,1.0812126973782803,0.0,0.0,0.0,1.0,0.0,0.3999714600026934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7329838339958687
E02000849,Sutton 010,1.929243741376001,1.362042120184826,1.4223380220720772,1.0682292933659692,0.0,0.0,0.0,1.0,0.0,0.3747917776299114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.713746649329052
E02000850,Sutton 011,1.97163811094016,1.3459073755142887,1.3738234562707148,1.1035153796065833,0.0,0.0,0.0,1.0,0.0,0.308658435720087,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7153168606139646
E02000851,Sutton 012,2.288470930156513,1.6453688210096111,1.6939439205691815,1.0548705749649985,0.0,0.0,1.0,0.0,0.0,0.7984574402318859,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.6970079809781806
E02000852,Sutton 013,1.712198270069774,1.1496468200254852,1.1717343499883237,0.9218540213839804,0.0,0.0,0.0,1.0,0.0,0.4875332147469333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.737892879985372
E02000853,Sutton 014,1.954343936202421,1.4286722907379132,1.2475485943544458,1.085921414610888,0.0,0.0,0.0,1.0,0.0,0.3703521484554075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.738791796038552
E02000854,Sutton 015,1.9220764195149609,1.315886814042462,1.3131117599876898,1.0169070174590582,0.0,0.0,0.0,1.0,0.0,0.4428757497313392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.731048295996682
E02000855,Sutton 016,1.7608354890414828,1.142879199640144,1.1758794597430693,0.8443999537232193,0.0,0.0,0.0,1.0,0.0,0.3911571365842762,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.765707773173289
E02000856,Sutton 017,1.957216087335228,1.3222633877825285,1.3395510226766898,1.1335454638080988,0.0,0.0,0.0,1.0,0.0,0.3960413284735545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.699038560609236
E02000857,Sutton 018,1.7832880492912777,1.25292128261839,1.1179774138926657,0.9735688863608396,0.0,0.0,1.0,0.0,0.0,0.6095549981616726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.720236200987276
E02000858,Sutton 019,1.9363335592640785,1.3988916952481465,1.420366808400071,0.8646764918933229,0.0,0.0,0.0,0.0,1.0,0.4879257822912232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.691700357301273
E02000859,Sutton 020,1.8706790455878632,1.329673019669879,1.3127345977535991,1.087600788873285,0.0,0.0,0.0,1.0,0.0,0.6968393648283708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.676278871272207
E02000860,Sutton 021,1.6226083804106943,1.2009571164127,0.9271740358895812,0.8388317193054056,0.0,0.0,1.0,0.0,0.0,0.721545946925631,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.6779321887622105
E02000861,Sutton 022,1.5527291795435505,0.8842484973554319,0.945905398419524,0.7104110474574032,0.0,0.0,0.0,1.0,0.0,0.3051718000438663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.728868265542766
E02000863,Sutton 024,1.8187875137429173,1.3081251107847045,1.2167275224149552,1.1126288883879738,0.0,0.0,0.0,1.0,0.0,0.2795767680037852,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.720633491061245
E02000864,Tower Hamlets 001,2.2105456927332483,1.4979991589656518,1.7463618260357463,1.3363524026273523,0.0,0.0,0.0,0.0,1.0,0.6573995118132206,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.882225573593322
E02000865,Tower Hamlets 002,2.2230351999509144,1.4487443703805083,1.77948129287752,1.4444077111357196,1.0,0.0,0.0,0.0,0.0,0.7218146614532767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.9459624939851112
E02000866,Tower Hamlets 003,2.238611699541396,1.5623213078476526,1.6786981589329952,1.353136353707989,1.0,0.0,0.0,0.0,0.0,0.647467587023268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.942275009805461
E02000867,Tower Hamlets 004,2.134977952795417,1.510273925591621,1.6650581746451074,1.1533536714228825,1.0,0.0,0.0,0.0,0.0,0.9427859322162152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.878295800220029
E02000868,Tower Hamlets 005,2.3109884765470974,1.5249006594328325,1.8196559094679348,1.3152704347785915,1.0,0.0,0.0,0.0,0.0,0.8532925186295284,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.9187745486565975
E02000869,Tower Hamlets 006,2.2414253067012835,1.4829906700771085,1.7910444492680524,1.0926202576216932,1.0,0.0,0.0,0.0,0.0,0.9094462036275988,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.951622711050856
E02000870,Tower Hamlets 007,2.3413228720456982,1.5936294857329498,1.9528676566498853,1.340117741119015,1.0,0.0,0.0,0.0,0.0,0.7318088005140511,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.858979103818037
E02000871,Tower Hamlets 008,2.0780546708843706,1.4304460346270254,1.5836744107232024,1.1717057117255407,1.0,0.0,0.0,0.0,0.0,0.7989492490717518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.752858478811029
E02000872,Tower Hamlets 009,2.390184059686987,1.6031874020754393,1.965381219341496,1.3808106820854529,1.0,0.0,0.0,0.0,0.0,1.0727351984800064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.914978437913133
E02000873,Tower Hamlets 010,2.048053173115609,1.510545010206612,1.5658478186735176,1.0238029146726246,1.0,0.0,0.0,0.0,0.0,0.8063189704587185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.854829936346642
E02000874,Tower Hamlets 011,2.1817352160159342,1.4678342702443825,1.7570191367087322,1.2338135416459997,1.0,0.0,0.0,0.0,0.0,0.7778815859962753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.883340829469296
E02000875,Tower Hamlets 012,2.080266363878658,1.4491065952876192,1.6898885636696894,1.0869893556904366,1.0,0.0,0.0,0.0,0.0,0.7766479424796707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.792459430146929
E02000876,Tower Hamlets 013,2.437373438716008,1.7625253527263296,1.9160873737673951,1.4530558227412629,1.0,0.0,0.0,0.0,0.0,0.9199579122792392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.873660552466666
E02000877,Tower Hamlets 014,2.181058963493002,1.4669155562423264,1.7919342977048112,1.3789419924441222,1.0,0.0,0.0,0.0,0.0,0.645062738197847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8191441886771056
E02000878,Tower Hamlets 015,2.457345695923512,1.679623802452647,1.9706695772100276,1.515562384154865,1.0,0.0,0.0,0.0,0.0,1.1807498416523738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.04054167921019
E02000879,Tower Hamlets 016,2.1188417536763158,1.475157802942059,1.665708344393324,1.0840187345991734,1.0,0.0,0.0,0.0,0.0,0.7104380717865806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.834971666231621
E02000880,Tower Hamlets 017,2.2727799303934333,1.54031531740416,1.8771363794882672,1.02567597748621,1.0,0.0,0.0,0.0,0.0,1.0159161401970536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.959693049310494
E02000881,Tower Hamlets 018,1.9847600334432631,1.3701109148072803,1.557963284748752,1.0737604789541375,1.0,0.0,0.0,0.0,0.0,0.9370833390745936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.845068806404116
E02000882,Tower Hamlets 019,2.103203709539943,1.4913304161336514,1.64139339032593,1.2961576964213068,1.0,0.0,0.0,0.0,0.0,0.5213343893865907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.761902806517396
E02000883,Tower Hamlets 020,2.188301902857164,1.5142050903885471,1.7739829265327736,1.2377559085293384,1.0,0.0,0.0,0.0,0.0,0.9083923142214224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.764465870867624
E02000884,Tower Hamlets 021,2.288226503879087,1.51353578560495,1.920075966038905,1.3507347007469486,0.0,0.0,1.0,0.0,0.0,1.2573006069936783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.952708100913193
E02000885,Tower Hamlets 022,2.0963674839157624,1.4580953199333553,1.665871441288002,1.0795736892904038,1.0,0.0,0.0,0.0,0.0,0.8669655964089601,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.756400145972232
E02000886,Tower Hamlets 023,2.231843228486548,1.4607794433515309,1.803486069579016,1.3878336236903088,1.0,0.0,0.0,0.0,0.0,0.9693889493605632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8454496490946
E02000887,Tower Hamlets 024,2.0785895824206846,1.4519631795010504,1.6341813207091451,1.258020577203012,1.0,0.0,0.0,0.0,0.0,0.919809001156406,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7431958383327535
E02000888,Tower Hamlets 025,2.087416301599647,1.3395584110456067,1.704887051050513,1.2334727595030583,1.0,0.0,0.0,0.0,0.0,1.0679423729748228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8611100942689487
E02000889,Tower Hamlets 026,2.096910013008056,1.3199092122558451,1.7458779445281265,1.1243502616105323,0.0,0.0,1.0,0.0,0.0,1.148682839650812,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.069550996922342
E02000890,Tower Hamlets 027,2.1615717050913847,1.160041599638154,1.859011603974173,1.1316432442643054,0.0,0.0,1.0,0.0,0.0,1.2229733798915252,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.953595790299322
E02000893,Tower Hamlets 030,1.9319630988047425,1.2665161286123872,1.608938809434593,1.020665906529759,1.0,0.0,0.0,0.0,0.0,0.8940207061074419,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.848808376060203
E02000894,Tower Hamlets 031,1.8988667965755104,1.2305205396711092,1.575456021034172,0.9123072951888058,0.0,0.0,1.0,0.0,0.0,0.9457310506757556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8429719131852247
E02000895,Waltham Forest 001,1.9438752018268148,1.340058116469253,1.419239362516878,1.2880650184996136,0.0,0.0,0.0,1.0,0.0,0.5513064532741949,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7522291897242304
E02000896,Waltham Forest 002,1.8997958193671003,1.244540936108338,1.314858721824658,0.928551204183066,0.0,0.0,0.0,1.0,0.0,0.635118390269606,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7564403199573526
E02000897,Waltham Forest 003,1.949010658856177,1.366280376475235,1.397538070205677,1.01785444905707,0.0,1.0,0.0,0.0,0.0,0.3909708740040755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7489239823770864
E02000898,Waltham Forest 004,1.8655279879794573,1.232871229059726,1.3240373665169929,1.1407050308127515,0.0,1.0,0.0,0.0,0.0,0.5713688842934126,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.733306378745557
E02000899,Waltham Forest 005,1.9343561762277488,1.292380886555468,1.3902881318774731,1.0883877346158934,0.0,0.0,0.0,1.0,0.0,0.5437897396423197,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.717279478574021
E02000900,Waltham Forest 006,2.2035304888158285,1.3906171321729728,1.6041707827584466,1.3348211955969018,0.0,1.0,0.0,0.0,0.0,0.5689044016302699,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6931860066947024
E02000901,Waltham Forest 007,1.849934168240587,1.150964163904568,1.2766309719020008,1.0165167303242202,0.0,0.0,0.0,1.0,0.0,0.3905046078707295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.782257909634031
E02000902,Waltham Forest 008,1.8953160904661184,1.2932560991381556,1.4497063476867595,1.054435347958116,0.0,1.0,0.0,0.0,0.0,0.4372866858359302,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.757497615080336
E02000903,Waltham Forest 009,2.227524233809192,1.5510185355517496,1.6409720120985982,0.9881276065317643,0.0,0.0,0.0,0.0,1.0,0.5580029144883256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.799411491355748
E02000904,Waltham Forest 010,1.9639922493224544,1.4528025388374746,1.280300510805237,1.0470999784361843,0.0,1.0,0.0,0.0,0.0,0.5771573083436453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.790213384560525
E02000905,Waltham Forest 011,2.054514723752596,1.417201620480669,1.5922271256716902,1.104094252548062,0.0,1.0,0.0,0.0,0.0,0.5901703499206511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.85275438676068
E02000906,Waltham Forest 012,1.9215333480780632,1.284354100403406,1.4034476009702863,1.0128839973987214,0.0,1.0,0.0,0.0,0.0,0.6232165146926735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.881297426597693
E02000907,Waltham Forest 013,2.0,1.4743812173536337,1.3512710917917417,1.139712761385333,0.0,0.0,0.0,0.0,1.0,0.6910800444771081,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.836344247790653
E02000908,Waltham Forest 014,2.1142275875471594,1.446435617120265,1.5862795394000375,1.0948504761701172,0.0,0.0,1.0,0.0,0.0,0.913837980525166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.856983244198324
E02000909,Waltham Forest 015,1.9874053822781148,1.3190386817329776,1.6064247967304126,1.0420074879249872,0.0,1.0,0.0,0.0,0.0,0.6167443520417148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.860149331668003
E02000910,Waltham Forest 016,1.9952477009254452,1.3360207381390046,1.4511796565751698,1.0248965805286163,0.0,0.0,1.0,0.0,0.0,0.6830053635482637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8789918938088586
E02000911,Waltham Forest 017,2.3485149056840577,1.609656007449589,1.7868467467935265,1.2293172379632338,0.0,0.0,1.0,0.0,0.0,0.7415844208689055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.8627398461405735
E02000912,Waltham Forest 018,2.00133697739834,1.431842908221406,1.4251869238128998,1.060224828409979,0.0,1.0,0.0,0.0,0.0,0.5660702343915359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.864319278869102
E02000913,Waltham Forest 019,1.908634437438216,1.3334910193411291,1.3458414577275586,0.8676602488073952,0.0,1.0,0.0,0.0,0.0,0.6304638073498843,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8175301947283975
E02000914,Waltham Forest 020,2.0981683021187583,1.5086383061657274,1.5967274973464551,1.0299632233774432,1.0,0.0,0.0,0.0,0.0,0.7346855566025533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8400339189144495
E02000915,Waltham Forest 021,2.030715248642241,1.3958922085865195,1.4619120085761734,1.14886650236182,0.0,1.0,0.0,0.0,0.0,0.7487050336958244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8235259280968217
E02000916,Waltham Forest 022,2.101843361950576,1.4148079339593331,1.609073161943601,1.086288010987667,0.0,1.0,0.0,0.0,0.0,0.8189909872579477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.804216024364608
E02000917,Waltham Forest 023,1.9723237322008895,1.3171460816703149,1.462640573134227,0.8763736155119803,0.0,0.0,1.0,0.0,0.0,0.729945963069942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8456840717122582
E02000918,Waltham Forest 024,2.0582872046421308,1.441518205233827,1.5732429311854188,1.0772509576312743,0.0,0.0,1.0,0.0,0.0,0.8747073632103047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.839083875020549
E02000919,Waltham Forest 025,1.801493552825757,1.278118754399652,1.225412403883649,0.8790606548206332,0.0,0.0,1.0,0.0,0.0,0.7657602256244075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.853138221392864
